order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
OI000000462,O000166,P000226,4,661.78,52.56,2594.56
OI000000463,O001772,P000746,1,577.19,119.27,457.9200000000001
OI000000464,O001248,P000089,4,1258.98,7.74,5028.18
OI000000465,O000930,P000845,2,1606.54,195.79,3017.29
OI000000466,O001373,P000105,10,780.41,185.92,7618.179999999999
OI000000467,O001620,P000926,1,1091.53,269.16,822.3699999999999
OI000000468,O000047,P000802,7,1573.02,319.17,10691.97
OI000000469,O001507,P000005,6,1877.25,11.38,11252.12
OI000000470,O002402,P000325,2,76.46,16.2,136.72
OI000000471,O000374,P000907,7,1911.53,368.65,13012.06
OI000000472,O001289,P000229,7,1312.83,82.93,9106.88
OI000000473,O000978,P000424,5,875.88,90.78,4288.62
OI000000474,O002305,P000293,6,1434.85,24.24,8584.859999999999
OI000000475,O000953,P000031,2,559.35,136.17,982.5300000000001
OI000000476,O001992,P000800,6,1455.26,11.47,8720.09
OI000000477,O000033,P000646,6,1100.42,24.0,6578.52
OI000000478,O001780,P000567,8,233.93,8.53,1862.91
OI000000479,O002705,P000448,9,163.42,44.82,1425.96
OI000000480,O000889,P000047,1,233.35,9.26,224.09
OI000000481,O000610,P000027,6,541.67,93.04,3156.9799999999996
OI000000482,O002971,P000708,6,163.15,39.39,939.5100000000001
OI000000483,O000286,P000793,1,299.32,41.59,257.73
OI000000484,O000396,P000098,9,1762.8,321.73,15543.47
OI000000485,O000024,P000684,2,1874.6,216.11,3533.0899999999997
OI000000486,O001871,P000227,7,544.88,101.71,3712.45
OI000000487,O002626,P000742,6,319.51,8.6,1908.46
OI000000488,O000760,P000418,2,246.0,16.6,475.4
OI000000489,O002375,P000081,6,113.79,21.89,660.85
OI000000490,O001385,P000227,9,544.88,153.09,4750.83
OI000000491,O002488,P000726,3,928.18,40.04,2744.5
OI000000492,O001100,P000616,4,1001.09,72.98,3931.38
OI000000493,O001818,P000292,3,234.11,68.47,633.86
OI000000494,O002203,P000079,1,475.92,1.34,474.58000000000004
OI000000495,O002711,P000896,7,61.98,11.24,422.61999999999995
OI000000496,O000901,P000990,8,375.59,29.82,2974.8999999999996
OI000000497,O002005,P000273,4,1666.56,338.12,6328.12
OI000000498,O002837,P000340,5,338.38,46.54,1645.3600000000001
OI000000499,O002707,P000360,3,1818.99,214.51,5242.46
OI000000500,O000677,P000618,1,1231.99,70.63,1161.3600000000001
OI000000501,O002259,P000664,7,58.71,8.02,402.95000000000005
OI000000502,O000062,P000557,1,37.77,7.91,29.860000000000003
OI000000503,O000563,P000645,3,1972.5,44.69,5872.81
OI000000504,O000199,P000053,4,918.6,165.01,3509.3900000000003
OI000000505,O000055,P000575,10,81.85,0.29,818.21
OI000000506,O002415,P000985,6,749.97,172.54,4327.28
OI000000507,O001122,P000492,2,1144.18,198.22,2090.1400000000003
OI000000508,O000398,P000221,6,829.56,84.34,4893.0199999999995
OI000000509,O000256,P000732,10,220.12,34.52,2166.68
OI000000510,O000107,P000503,7,460.81,52.75,3172.92
OI000000511,O002949,P000079,6,475.92,137.48,2718.04
OI000000512,O001565,P000350,10,190.6,25.3,1880.7
OI000000513,O002533,P000878,2,1375.57,7.43,2743.71
OI000000514,O001451,P000359,8,17.82,2.31,140.25
OI000000515,O002381,P000007,3,405.69,77.05,1140.02
OI000000516,O002572,P000167,5,465.82,115.06,2214.04
OI000000517,O000306,P000611,3,512.0,119.87,1416.13
OI000000518,O001441,P000610,10,1977.72,349.08,19428.12
OI000000519,O002060,P000348,9,1313.62,206.63,11615.949999999999
OI000000520,O001847,P000392,5,1336.87,215.87,6468.48
OI000000521,O001237,P000227,3,544.88,47.53,1587.11
OI000000522,O001621,P000561,3,867.09,37.65,2563.62
OI000000523,O000686,P000634,9,1987.65,485.38,17403.47
OI000000524,O001231,P000765,7,1330.0,22.49,9287.51
OI000000525,O000975,P000447,6,601.01,169.26,3436.8
OI000000526,O000713,P000761,5,198.42,8.3,983.8
OI000000527,O000116,P000341,2,15.39,2.63,28.150000000000002
OI000000528,O001111,P000372,3,1047.95,126.14,3017.7100000000005
OI000000529,O002468,P000633,1,1471.94,210.89,1261.0500000000002
OI000000530,O001909,P000314,6,1319.43,117.82,7798.76
OI000000531,O002295,P000089,6,1258.98,170.94,7382.9400000000005
OI000000532,O001791,P000607,10,1009.71,1.35,10095.75
OI000000533,O001450,P000412,2,1511.32,63.76,2958.8799999999997
OI000000534,O000494,P000671,4,301.49,7.2,1198.76
OI000000535,O002947,P000478,3,459.93,35.28,1344.51
OI000000536,O000359,P000840,6,51.08,6.65,299.83000000000004
OI000000537,O001413,P000463,1,1051.21,164.22,886.99
OI000000538,O002944,P000715,4,297.93,52.35,1139.3700000000001
OI000000539,O000386,P000120,1,18.57,2.5,16.07
OI000000540,O002505,P000112,2,1915.88,382.84,3448.92
OI000000541,O001079,P000364,8,622.58,173.31,4807.33
OI000000542,O000798,P000828,2,1077.5,62.93,2092.07
OI000000543,O001633,P000601,7,1881.3,38.45,13130.65
OI000000544,O001480,P000582,9,982.67,54.97,8789.06
OI000000545,O002175,P000131,6,29.85,1.93,177.17000000000002
OI000000546,O000006,P000607,1,1009.71,10.37,999.34
OI000000547,O002034,P000393,1,39.16,4.34,34.81999999999999
OI000000548,O000535,P000590,7,1278.55,189.46,8760.390000000001
OI000000549,O002148,P000155,10,1456.93,130.21,14439.090000000002
OI000000550,O000365,P000640,1,389.41,51.92,337.49
OI000000551,O000597,P000354,4,770.78,178.85,2904.27
OI000000552,O000169,P000158,9,1994.69,228.79,17723.42
OI000000553,O002306,P000219,1,982.72,106.29,876.4300000000001
OI000000554,O000211,P000064,5,1406.61,166.4,6866.65
OI000000555,O002422,P000299,3,933.61,116.79,2684.04
OI000000556,O001435,P000189,10,1389.24,121.46,13770.94
OI000000557,O001914,P000847,2,197.07,8.01,386.13
OI000000558,O000665,P000977,9,1140.0,91.31,10168.69
OI000000559,O001248,P000942,2,846.42,176.6,1516.24
OI000000560,O000041,P000826,1,623.78,145.89,477.89
OI000000561,O002767,P000665,5,1713.81,21.12,8547.929999999998
OI000000562,O002324,P000047,5,233.35,33.66,1133.09
OI000000563,O001483,P000176,3,1380.48,48.87,4092.5700000000006
OI000000564,O001368,P000042,10,1689.48,177.57,16717.23
OI000000565,O001707,P000573,4,21.71,6.1,80.74000000000001
OI000000566,O001350,P000212,2,1355.24,4.89,2705.59
OI000000567,O002280,P000457,10,968.45,43.2,9641.3
OI000000568,O001059,P000304,4,1518.34,132.48,5940.88
OI000000569,O000325,P000329,6,475.33,110.5,2741.48
OI000000570,O002457,P000990,6,375.59,58.06,2195.48
OI000000571,O002093,P000991,10,859.29,206.12,8386.779999999999
OI000000572,O000496,P000398,7,490.78,5.97,3429.4900000000002
OI000000573,O000121,P000711,3,1217.93,11.67,3642.12
OI000000574,O001444,P000016,5,839.54,82.44,4115.26
OI000000575,O002719,P000217,10,1403.4,262.5,13771.5
OI000000576,O002834,P000754,3,998.49,137.34,2858.13
OI000000577,O001455,P000117,8,278.66,18.37,2210.9100000000003
OI000000578,O002957,P000084,8,398.93,91.73,3099.71
OI000000579,O000328,P000835,10,1852.55,79.25,18446.25
OI000000580,O000437,P000384,3,930.26,50.53,2740.2499999999995
OI000000581,O002481,P000990,6,375.59,73.55,2179.99
OI000000582,O000008,P000664,7,58.71,0.28,410.69000000000005
OI000000583,O001410,P000919,8,678.3,102.88,5323.5199999999995
OI000000584,O002649,P000396,8,72.3,14.02,564.38
OI000000585,O001503,P000235,9,1886.98,145.58,16837.239999999998
OI000000586,O002886,P000943,1,1140.36,251.09,889.2699999999999
OI000000587,O002688,P000790,4,360.44,16.15,1425.61
OI000000588,O001800,P000954,10,1799.27,16.01,17976.690000000002
OI000000589,O001229,P000695,6,354.3,49.25,2076.55
OI000000590,O002007,P000192,2,1167.53,199.38,2135.68
OI000000591,O002589,P000080,10,1094.09,305.86,10635.039999999999
OI000000592,O001936,P000288,4,997.91,216.25,3775.39
OI000000593,O001122,P000941,1,1195.18,159.76,1035.42
OI000000594,O001714,P000091,4,56.35,1.65,223.75
OI000000595,O001937,P000299,7,933.61,83.94,6451.330000000001
OI000000596,O002450,P000605,5,1505.93,12.61,7517.040000000001
OI000000597,O002059,P000973,4,1012.91,79.13,3972.5099999999998
OI000000598,O001007,P000549,5,1789.52,358.57,8589.03
OI000000599,O001199,P000529,3,923.0,198.85,2570.15
OI000000600,O002901,P000941,8,1195.18,88.36,9473.08
OI000000601,O001667,P000649,4,1663.88,472.95,6182.570000000001
OI000000602,O002756,P000454,4,884.28,178.14,3358.98
OI000000603,O000174,P000698,7,982.47,178.07,6699.22
OI000000604,O000453,P000201,4,1143.59,142.46,4431.9
OI000000605,O002436,P000822,2,533.63,133.54,933.72
OI000000606,O001663,P000689,10,677.0,9.36,6760.64
OI000000607,O001768,P000513,5,268.03,76.3,1263.85
OI000000608,O001896,P000866,9,920.6,68.66,8216.74
OI000000609,O000327,P000651,1,799.02,192.69,606.3299999999999
OI000000610,O000975,P000694,7,461.63,9.83,3221.58
OI000000611,O000345,P000857,8,1910.95,146.61,15140.99
OI000000612,O001902,P000608,6,1748.7,15.71,10476.490000000002
OI000000613,O002291,P000409,1,256.31,28.81,227.5
OI000000614,O001552,P000800,2,1455.26,27.22,2883.3
OI000000615,O000549,P000025,1,206.32,38.97,167.35
OI000000616,O001206,P000081,9,113.79,4.18,1019.9300000000002
OI000000617,O000309,P000515,6,153.98,29.09,894.7899999999998
OI000000618,O002318,P000973,5,1012.91,233.01,4831.54
OI000000619,O000013,P000153,2,1133.43,59.33,2207.53
OI000000620,O000429,P000759,10,80.17,21.63,780.07
OI000000621,O002377,P000221,9,829.56,92.3,7373.739999999999
OI000000622,O001527,P000743,5,1834.29,181.22,8990.230000000001
OI000000623,O001116,P000570,3,1069.19,306.07,2901.5
OI000000624,O000786,P000499,3,253.05,24.3,734.8500000000001
OI000000625,O000479,P000871,4,26.45,5.08,100.72
OI000000626,O000910,P000571,3,971.97,167.27,2748.64
OI000000627,O001029,P000463,4,1051.21,63.6,4141.24
OI000000628,O001890,P000916,6,382.73,89.68,2206.7000000000003
OI000000629,O000451,P000073,7,18.7,0.3,130.6
OI000000630,O000840,P000935,8,1094.05,120.47,8631.93
OI000000631,O001946,P000825,3,1816.12,375.96,5072.4
OI000000632,O001881,P000490,8,184.85,44.09,1434.71
OI000000633,O000475,P000159,8,761.6,133.26,5959.54
OI000000634,O002742,P000300,4,47.94,13.75,178.01
OI000000635,O001440,P000583,1,835.47,194.43,641.04
OI000000636,O002146,P000613,4,405.81,55.52,1567.72
OI000000637,O002307,P000364,5,622.58,8.91,3103.9900000000002
OI000000638,O000769,P000665,4,1713.81,40.73,6814.51
OI000000639,O000737,P000702,4,1444.85,63.62,5715.78
OI000000640,O002913,P000047,9,233.35,18.36,2081.79
OI000000641,O001023,P000175,6,524.31,113.59,3032.2699999999995
OI000000642,O000685,P000170,10,808.52,108.35,7976.849999999999
OI000000643,O002051,P000909,7,679.7,189.26,4568.64
OI000000644,O001957,P000569,6,65.61,15.31,378.34999999999997
OI000000645,O000823,P000377,7,561.23,85.34,3843.27
OI000000646,O000237,P000148,3,1228.6,69.5,3616.2999999999997
OI000000647,O002934,P000923,5,286.61,32.03,1401.0200000000002
OI000000648,O001428,P000404,2,39.18,1.17,77.19
OI000000649,O000761,P000391,2,1505.24,202.88,2807.6
OI000000650,O000158,P000267,2,1814.36,297.93,3330.79
OI000000651,O000415,P000300,3,47.94,11.54,132.28
OI000000652,O002388,P000945,10,1287.86,377.85,12500.749999999998
OI000000653,O001685,P000047,2,233.35,52.41,414.28999999999996
OI000000654,O001740,P000646,7,1100.42,21.67,7681.27
OI000000655,O002093,P000059,9,150.35,16.39,1336.7599999999998
OI000000656,O000418,P000609,3,822.73,98.01,2370.18
OI000000657,O000156,P000963,7,344.78,34.33,2379.13
OI000000658,O000053,P000746,9,577.19,126.55,5068.160000000001
OI000000659,O002302,P000924,1,723.54,125.78,597.76
OI000000660,O000632,P000203,6,372.51,94.03,2141.0299999999997
OI000000661,O002288,P000608,9,1748.7,68.46,15669.840000000002
OI000000662,O000625,P000880,4,1367.88,148.93,5322.59
OI000000663,O000483,P000658,3,1009.91,9.34,3020.39
OI000000664,O002357,P000574,4,1508.02,423.94,5608.14
OI000000665,O001263,P000987,3,665.36,56.62,1939.46
OI000000666,O000979,P000579,1,1237.77,331.88,905.89
OI000000667,O000240,P000215,7,1358.6,257.53,9252.669999999998
OI000000668,O000081,P000697,4,1507.6,402.49,5627.91
OI000000669,O000119,P000761,7,198.42,18.19,1370.7499999999998
OI000000670,O001608,P000174,5,3.71,0.2,18.35
OI000000671,O000430,P000345,2,606.24,95.4,1117.08
OI000000672,O000356,P000981,7,1764.41,265.75,12085.12
OI000000673,O002706,P000175,4,524.31,19.32,2077.9199999999996
OI000000674,O001442,P000249,5,1700.31,166.12,8335.429999999998
OI000000675,O002149,P000912,1,1468.14,431.8,1036.3400000000001
OI000000676,O002509,P000327,9,1741.17,133.58,15536.95
OI000000677,O000343,P000306,7,131.12,22.97,894.87
OI000000678,O000846,P000992,9,135.46,35.2,1183.94
OI000000679,O002332,P000348,8,1313.62,250.31,10258.65
OI000000680,O002637,P000080,2,1094.09,100.44,2087.74
OI000000681,O001377,P000848,6,1568.72,0.44,9411.88
OI000000682,O000704,P000478,9,459.93,127.4,4011.97
OI000000683,O001877,P000282,4,1298.18,71.51,5121.21
OI000000684,O002041,P000709,6,1469.08,416.98,8397.5
OI000000685,O000947,P000457,7,968.45,179.62,6599.530000000001
OI000000686,O001536,P000121,6,1866.2,286.57,10910.630000000001
OI000000687,O000073,P000824,9,1754.59,361.92,15429.39
OI000000688,O001466,P000965,8,549.05,113.82,4278.58
OI000000689,O000268,P000174,1,3.71,0.51,3.2
OI000000690,O000865,P000646,7,1100.42,191.63,7511.31
OI000000691,O002736,P000694,9,461.63,46.46,4108.21
OI000000692,O001841,P000648,6,1706.26,134.99,10102.57
OI000000693,O000912,P000643,7,1834.47,1.45,12839.84
OI000000694,O000507,P000191,1,1898.07,87.4,1810.6699999999998
OI000000695,O002200,P000478,10,459.93,14.23,4585.070000000001
OI000000696,O001259,P000990,5,375.59,4.92,1873.0299999999997
OI000000697,O002641,P000437,6,1649.68,225.57,9672.51
OI000000698,O001545,P000764,8,71.15,12.52,556.6800000000001
OI000000699,O001739,P000375,4,1711.54,229.83,6616.33
OI000000700,O001475,P000713,7,1793.11,478.19,12073.579999999998
OI000000701,O002083,P000346,2,1842.42,166.41,3518.4300000000003
OI000000702,O000116,P000725,4,1732.02,229.62,6698.46
OI000000703,O000143,P000674,10,1151.2,27.64,11484.36
OI000000704,O002115,P000927,3,1640.75,316.56,4605.69
OI000000705,O001568,P000800,4,1455.26,6.24,5814.8
OI000000706,O001605,P000679,5,1280.62,84.5,6318.599999999999
OI000000707,O000337,P000557,4,37.77,8.72,142.36
OI000000708,O000227,P000679,5,1280.62,345.87,6057.23
OI000000709,O001579,P000896,10,61.98,12.81,606.99
OI000000710,O002635,P000880,9,1367.88,5.75,12305.170000000002
OI000000711,O000906,P000448,3,163.42,2.32,487.94
OI000000712,O002625,P000219,2,982.72,93.65,1871.79
OI000000713,O000487,P000555,9,51.72,15.15,450.33000000000004
OI000000714,O000469,P000472,8,264.67,66.05,2051.31
OI000000715,O000793,P000821,10,1723.72,451.37,16785.83
OI000000716,O000627,P000170,9,808.52,112.7,7163.9800000000005
OI000000717,O002054,P000107,3,303.72,47.62,863.5400000000001
OI000000718,O001730,P000947,8,737.22,107.46,5790.3
OI000000719,O000553,P000196,5,232.25,65.61,1095.64
OI000000720,O001995,P000085,9,311.52,16.16,2787.52
OI000000721,O000823,P000443,5,1408.17,203.69,6837.160000000001
OI000000722,O002610,P000516,8,60.89,11.75,475.37
OI000000723,O000759,P000327,4,1741.17,166.59,6798.09
OI000000724,O002000,P000201,2,1143.59,342.95,1944.2299999999998
OI000000725,O000099,P000873,10,646.85,66.04,6402.46
OI000000726,O002366,P000518,5,304.09,76.3,1444.1499999999999
OI000000727,O001294,P000003,1,353.8,102.73,251.07
OI000000728,O001850,P000871,3,26.45,0.48,78.86999999999999
OI000000729,O002459,P000777,6,1885.84,330.85,10984.189999999999
OI000000730,O002971,P000936,2,585.84,50.85,1120.8300000000002
OI000000731,O002992,P000062,7,512.56,11.7,3576.22
OI000000732,O002660,P000747,2,427.5,74.06,780.94
OI000000733,O001586,P000512,1,1305.82,226.73,1079.09
OI000000734,O002164,P000961,5,260.86,31.88,1272.42
OI000000735,O000638,P000158,1,1994.69,304.84,1689.8500000000001
OI000000736,O001346,P000241,4,1279.61,99.74,5018.7
OI000000737,O002330,P000775,3,1026.72,191.41,2888.75
OI000000738,O000180,P000443,3,1408.17,12.12,4212.39
OI000000739,O000848,P000029,2,1194.26,37.01,2351.5099999999998
OI000000740,O001146,P000377,6,561.23,82.21,3285.17
OI000000741,O000064,P000625,2,226.17,24.12,428.21999999999997
OI000000742,O000342,P000259,8,1864.34,472.92,14441.8
OI000000743,O001824,P000638,4,303.17,37.13,1175.55
OI000000744,O002115,P000930,9,1105.71,221.62,9729.769999999999
OI000000745,O001522,P000595,3,1528.15,362.63,4221.820000000001
OI000000746,O000279,P000718,7,1719.5,182.73,11853.77
OI000000747,O002862,P000830,2,1444.33,365.87,2522.79
OI000000748,O002762,P000703,1,1588.79,399.63,1189.1599999999999
OI000000749,O000780,P000466,2,182.23,30.87,333.59
OI000000750,O000880,P000250,10,191.78,15.21,1902.59
OI000000751,O000399,P000371,10,438.52,123.13,4262.07
OI000000752,O002060,P000463,5,1051.21,22.79,5233.26
OI000000753,O001506,P000357,5,1755.07,336.99,8438.36
OI000000754,O000235,P000217,5,1403.4,364.39,6652.61
OI000000755,O002334,P000351,4,498.38,30.43,1963.09
OI000000756,O001462,P000441,3,1536.52,259.36,4350.2
OI000000757,O001530,P000163,1,214.31,34.71,179.6
OI000000758,O000157,P000346,9,1842.42,34.25,16547.53
OI000000759,O001973,P000520,5,809.94,159.39,3890.3100000000004
OI000000760,O000719,P000717,2,85.48,9.72,161.24
OI000000761,O000595,P000210,7,849.87,28.18,5920.91
OI000000762,O001403,P000643,1,1834.47,390.63,1443.8400000000001
OI000000763,O002025,P000710,1,1371.3,70.33,1300.97
OI000000764,O002553,P000218,5,1997.53,535.55,9452.1
OI000000765,O001640,P000952,2,1174.25,83.17,2265.33
OI000000766,O002028,P000116,4,623.48,25.0,2468.92
OI000000767,O001376,P000638,8,303.17,37.64,2387.7200000000003
OI000000768,O001108,P000817,3,586.32,23.7,1735.26
OI000000769,O002934,P000491,4,873.76,187.61,3307.43
OI000000770,O000347,P000430,6,32.92,0.13,197.39000000000001
OI000000771,O002572,P000543,1,1560.53,69.89,1490.6399999999999
OI000000772,O002972,P000906,1,661.16,53.64,607.52
OI000000773,O000712,P000918,7,284.36,66.39,1924.1299999999999
OI000000774,O002361,P000222,2,395.06,36.21,753.91
OI000000775,O001252,P000026,7,1337.21,264.66,9095.810000000001
OI000000776,O002212,P000026,4,1337.21,362.17,4986.67
OI000000777,O000916,P000692,8,1094.93,179.43,8580.01
OI000000778,O002223,P000520,8,809.94,221.08,6258.4400000000005
OI000000779,O000501,P000806,4,271.25,31.13,1053.87
OI000000780,O001575,P000623,1,5.35,1.22,4.13
OI000000781,O002940,P000164,4,1534.92,322.1,5817.58
OI000000782,O000804,P000706,8,1978.74,230.38,15599.54
OI000000783,O000192,P000623,6,5.35,0.92,31.179999999999993
OI000000784,O000448,P000092,8,547.84,63.0,4319.72
OI000000785,O000850,P000114,10,133.13,11.55,1319.75
OI000000786,O002259,P000365,5,47.53,8.92,228.73000000000002
OI000000787,O001280,P000946,1,1945.74,351.66,1594.08
OI000000788,O002430,P000245,9,430.92,26.61,3851.67
OI000000789,O001263,P000114,10,133.13,13.14,1318.1599999999999
OI000000790,O000009,P000619,6,1009.05,180.8,5873.499999999999
OI000000791,O002225,P000168,9,139.17,14.77,1237.76
OI000000792,O000393,P000964,5,160.72,44.78,758.82
OI000000793,O000316,P000346,2,1842.42,50.57,3634.27
OI000000794,O002760,P000580,10,1016.39,193.05,9970.85
OI000000795,O002224,P000930,10,1105.71,64.41,10992.69
OI000000796,O002686,P000903,7,1205.79,316.22,8124.309999999999
OI000000797,O000724,P000182,1,1372.23,267.12,1105.1100000000001
OI000000798,O001469,P000872,6,1307.54,365.23,7480.01
OI000000799,O000790,P000452,10,117.57,32.51,1143.1899999999998
OI000000800,O000066,P000273,10,1666.56,295.9,16369.699999999999
OI000000801,O001697,P000470,2,505.16,102.25,908.07
OI000000802,O002545,P000050,3,563.1,148.16,1541.14
OI000000803,O002590,P000435,7,31.91,0.76,222.61
OI000000804,O001203,P000074,8,254.86,29.88,2009.0
OI000000805,O000205,P000582,4,982.67,19.96,3910.72
OI000000806,O001675,P000718,1,1719.5,385.34,1334.16
OI000000807,O000283,P000416,3,1137.53,309.94,3102.65
OI000000808,O001883,P000390,3,758.72,165.43,2110.73
OI000000809,O000499,P000050,5,563.1,162.86,2652.64
OI000000810,O001213,P000549,1,1789.52,235.92,1553.6
OI000000811,O002239,P000862,6,1783.07,106.92,10591.5
OI000000812,O002587,P000515,8,153.98,7.49,1224.35
OI000000813,O001855,P000779,9,1324.14,183.73,11733.53
OI000000814,O001004,P000099,8,1700.25,197.8,13404.2
OI000000815,O002147,P000330,8,321.48,20.92,2550.92
OI000000816,O002027,P000194,10,1736.61,500.44,16865.66
OI000000817,O002914,P000971,7,444.87,44.62,3069.4700000000003
OI000000818,O002682,P000857,5,1910.95,330.89,9223.86
OI000000819,O002748,P000813,4,156.58,22.52,603.8000000000001
OI000000820,O002745,P000999,3,1761.88,307.9,4977.740000000001
OI000000821,O002499,P000330,8,321.48,89.12,2482.7200000000003
OI000000822,O000159,P000405,6,316.12,15.18,1881.54
OI000000823,O002705,P000954,9,1799.27,1.93,16191.5
