order_id,customer_id,order_timestamp,status,shipping_city,shipping_method,coupon_code
O000330,C000456,2026-05-01 13:18:29.159993,completed,Ho Chi Minh City,standard,
O000331,C000184,2026-06-07 14:49:12.159993,completed,Da Nang,express,
O000332,C000813,2026-05-26 11:11:34.159993,cancelled,Ho Chi Minh City,standard,
O000333,C000991,2026-03-05 12:38:00.159993,completed,Ho Chi Minh City,,
O000334,C000046,2026-06-17 17:30:01.159993,completed,Ho Chi Minh City,express,
O000335,C000711,2026-05-22 09:24:17.159993,completed,Ho Chi Minh City,same_day,
O000336,C000698,2026-05-18 08:36:51.159993,returned,Ho Chi Minh City,same_day,
O000337,C000980,2026-04-19 08:17:56.159993,returned,Ho Chi Minh City,standard,
O000338,C000018,2026-05-25 19:08:47.159993,completed,Can Tho,standard,
O000339,C000996,2026-05-11 19:58:12.159993,completed,Ho Chi Minh City,express,
O000340,C000532,2026-06-20 05:31:55.159993,completed,Ho Chi Minh City,standard,
O000341,C000786,2026-04-18 16:46:00.159993,completed,Can Tho,express,
O000342,C000285,2026-04-11 21:54:30.159993,completed,Ho Chi Minh City,standard,
O000343,C000776,2026-06-16 14:37:44.159993,completed,Ho Chi Minh City,standard,
O000344,C000780,2026-06-20 05:47:57.159993,completed,Ho Chi Minh City,standard,
O000345,C000413,2026-03-30 18:02:39.159993,completed,Ho Chi Minh City,express,
O000346,C000155,2026-05-15 08:37:12.159993,cancelled,Ho Chi Minh City,standard,
O000347,C000298,2026-03-24 01:54:31.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000348,C000851,2026-06-20 05:24:56.159993,completed,Ho Chi Minh City,standard,
O000349,C000588,2026-04-02 04:24:10.159993,cancelled,Ho Chi Minh City,standard,
O000350,C000758,2026-06-09 00:32:13.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O000351,C000757,2026-05-09 17:47:03.159993,completed,Ho Chi Minh City,standard,
O000352,C000976,2026-05-22 03:14:54.159993,pending,Ho Chi Minh City,express,
O000353,C000915,2026-05-23 16:00:40.159993,completed,Ho Chi Minh City,standard,
O000354,C000547,2026-05-10 05:13:59.159993,completed,Ho Chi Minh City,standard,
O000355,C000673,2026-05-13 03:51:17.159993,completed,Can Tho,standard,
O000356,C000221,2026-04-20 08:22:58.159993,pending,Ho Chi Minh City,standard,
O000357,C000573,2026-02-21 03:38:04.159993,cancelled,Ho Chi Minh City,,
O000358,C000743,2026-05-18 23:44:08.159993,completed,Ho Chi Minh City,standard,
O000359,C000811,2026-04-29 20:22:22.159993,completed,Ho Chi Minh City,same_day,
O000360,C000536,2026-05-18 12:15:05.159993,cancelled,Ho Chi Minh City,standard,
O000361,C000748,2026-05-20 22:21:23.159993,pending,Ho Chi Minh City,same_day,
O000362,C000022,2026-06-16 02:23:16.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O000363,C000165,2026-03-24 17:22:30.159993,completed,Ho Chi Minh City,express,
O000364,C000181,2026-06-18 18:46:37.159993,completed,Ho Chi Minh City,standard,
O000365,C000810,2026-06-21 10:56:57.159993,completed,Ho Chi Minh City,express,
O000366,C000240,2026-05-05 22:56:00.159993,cancelled,Ho Chi Minh City,standard,
O000367,C000221,2026-03-20 19:02:37.159993,completed,Ho Chi Minh City,,
O000368,C000692,2026-05-18 15:39:08.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O000369,C000283,2026-05-23 10:39:39.159993,completed,Ho Chi Minh City,standard,
O000370,C000894,2026-06-20 18:29:51.159993,completed,Ho Chi Minh City,standard,
O000371,C000497,2026-03-18 17:50:40.159993,completed,Can Tho,,
O000372,C000167,2026-04-23 14:46:25.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O000373,C000666,2026-06-19 22:33:30.159993,completed,Hanoi,express,
O000374,C000452,2026-06-15 19:22:16.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000375,C000789,2026-04-21 05:33:06.159993,completed,Ho Chi Minh City,standard,
O000376,C000632,2026-05-21 14:01:07.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O000377,C000860,2026-06-06 10:56:39.159993,completed,Can Tho,standard,SAVEUPTO20
O000378,C000841,2026-06-17 17:53:10.159993,completed,Ho Chi Minh City,express,
O000379,C000345,2026-06-13 22:02:00.159993,completed,Ho Chi Minh City,express,
O000380,C000877,2026-04-27 12:15:33.159993,cancelled,Da Nang,standard,
O000381,C000816,2026-05-23 14:17:05.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O000382,C000469,2026-05-15 22:56:09.159993,completed,Ho Chi Minh City,standard,
O000383,C000611,2026-06-18 15:45:20.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000384,C000173,2026-05-30 07:38:13.159993,completed,Ho Chi Minh City,standard,
O000385,C000879,2026-05-25 02:08:42.159993,completed,Da Nang,standard,
O000386,C000196,2026-06-17 22:56:04.159993,completed,Ho Chi Minh City,standard,
O000387,C000338,2026-03-01 00:12:02.159993,completed,Ho Chi Minh City,,
O000388,C000642,2026-06-13 04:52:45.159993,returned,Bien Hoa,standard,
O000389,C000156,2026-05-04 20:05:28.159993,completed,Ho Chi Minh City,standard,
O000390,C000504,2026-06-19 09:21:16.159993,completed,Ho Chi Minh City,standard,
O000391,C000750,2026-02-20 02:12:48.159993,completed,Ho Chi Minh City,,
O000392,C000062,2026-05-30 14:00:28.159993,returned,Ho Chi Minh City,standard,
O000393,C000123,2026-05-30 01:39:17.159993,pending,Ho Chi Minh City,standard,SAVEUPTO20
O000394,C000953,2026-05-26 16:09:54.159993,returned,Da Nang,standard,
O000395,C000885,2026-05-25 00:41:12.159993,completed,Ho Chi Minh City,standard,
O000396,C000661,2026-05-15 07:57:50.159993,completed,Ho Chi Minh City,standard,
O000397,C000036,2026-03-08 19:48:40.159993,completed,Ho Chi Minh City,,
O000398,C000813,2026-06-05 13:47:44.159993,completed,Da Nang,standard,
O000399,C000907,2026-03-22 09:33:51.159993,completed,Ho Chi Minh City,,
O000400,C000375,2026-06-15 01:52:45.159993,completed,Ho Chi Minh City,standard,
O000401,C000487,2026-02-24 10:26:52.159993,cancelled,Can Tho,,
O000402,C000482,2026-06-13 02:56:57.159993,cancelled,Hanoi,standard,
O000403,C000265,2026-06-20 06:48:02.159993,returned,Ho Chi Minh City,express,SAVEUPTO20
O000404,C000346,2026-04-10 23:20:23.159993,completed,Ho Chi Minh City,express,
O000405,C000251,2026-02-27 22:51:50.159993,completed,Ho Chi Minh City,,
O000406,C000193,2026-04-29 23:01:36.159993,completed,Ho Chi Minh City,standard,
O000407,C000082,2026-04-10 23:11:32.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O000408,C000917,2026-04-24 05:05:43.159993,cancelled,Ho Chi Minh City,standard,
O000409,C000961,2026-03-09 22:57:40.159993,completed,Da Nang,,
O000410,C000870,2026-05-31 15:34:24.159993,completed,Ho Chi Minh City,standard,
O000411,C000598,2026-06-09 06:29:23.159993,completed,Ho Chi Minh City,standard,
O000412,C000563,2026-05-22 00:59:40.159993,returned,Ho Chi Minh City,express,
O000413,C000577,2026-06-17 00:09:18.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O000414,C000342,2026-04-09 23:31:52.159993,completed,Ho Chi Minh City,express,
O000415,C000318,2026-05-27 09:49:16.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O000416,C000292,2026-06-08 11:53:22.159993,cancelled,Ho Chi Minh City,same_day,
O000417,C000807,2026-05-07 02:53:58.159993,completed,Da Nang,standard,
O000418,C000131,2026-04-22 21:31:27.159993,returned,Ho Chi Minh City,express,
O000419,C000210,2026-05-21 01:00:46.159993,completed,Ho Chi Minh City,standard,
O000420,C000703,2026-04-21 12:10:30.159993,completed,Ho Chi Minh City,standard,
O000421,C000622,2026-05-02 14:12:24.159993,completed,Ho Chi Minh City,same_day,
O000422,C000045,2026-01-27 00:18:42.159993,completed,Ho Chi Minh City,,
O000423,C000775,2026-06-16 22:11:24.159993,completed,Ho Chi Minh City,standard,
O000424,C000606,2026-05-26 22:23:34.159993,completed,Ho Chi Minh City,standard,
O000425,C000675,2026-06-17 00:35:47.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000426,C000752,2026-04-30 15:08:54.159993,completed,Da Nang,standard,
O000427,C000531,2026-05-09 00:38:43.159993,completed,Ho Chi Minh City,standard,
O000428,C000006,2026-06-20 05:16:41.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O000429,C000314,2026-04-02 17:48:38.159993,returned,Ho Chi Minh City,standard,
O000430,C000626,2026-04-17 17:08:20.159993,pending,Ho Chi Minh City,standard,
O000431,C000047,2026-05-25 21:21:25.159993,completed,Da Nang,standard,
O000432,C000630,2026-05-04 08:03:08.159993,completed,Can Tho,express,SAVEUPTO20
O000433,C000138,2026-04-27 17:44:29.159993,completed,Ho Chi Minh City,standard,
O000434,C000088,2026-03-10 18:51:25.159993,cancelled,Ho Chi Minh City,,
O000435,C000523,2026-06-16 00:17:18.159993,completed,Can Tho,standard,
O000436,C000725,2026-05-23 13:24:04.159993,completed,Hanoi,standard,SAVEUPTO20
O000437,C000270,2026-04-18 00:30:21.159993,returned,Ho Chi Minh City,standard,
O000438,C000210,2026-06-16 14:10:45.159993,completed,Ho Chi Minh City,standard,
O000439,C000272,2026-06-15 21:37:00.159993,completed,Ho Chi Minh City,standard,
O000440,C000446,2026-06-03 03:12:54.159993,completed,Ho Chi Minh City,standard,
O000441,C000686,2026-05-16 20:59:02.159993,completed,Ho Chi Minh City,express,
O000442,C000267,2026-05-16 23:07:32.159993,completed,Ho Chi Minh City,standard,
O000443,C000088,2026-04-01 09:38:27.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000444,C000108,2026-04-22 21:33:57.159993,completed,Ho Chi Minh City,express,
O000445,C000239,2026-03-26 21:38:46.159993,completed,Ho Chi Minh City,standard,
O000446,C000788,2026-05-10 16:56:46.159993,pending,Ho Chi Minh City,standard,
O000447,C000815,2026-06-15 13:24:36.159993,completed,Ho Chi Minh City,standard,
O000448,C000674,2026-04-20 01:19:56.159993,completed,Ho Chi Minh City,standard,
O000449,C000290,2026-03-21 20:03:25.159993,pending,Ho Chi Minh City,,
O000450,C000795,2026-03-14 07:40:42.159993,pending,Ho Chi Minh City,,
O000451,C000747,2026-05-21 17:56:30.159993,completed,Ho Chi Minh City,standard,
O000452,C000451,2026-06-17 04:44:10.159993,cancelled,Ho Chi Minh City,standard,
O000453,C000603,2026-06-19 05:51:54.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O000454,C000277,2026-06-17 11:46:30.159993,cancelled,Ho Chi Minh City,standard,
O000455,C000917,2026-06-13 00:50:25.159993,completed,Ho Chi Minh City,standard,
O000456,C000690,2026-05-24 08:14:18.159993,completed,Ho Chi Minh City,standard,
O000457,C000923,2026-06-10 13:01:56.159993,completed,Ho Chi Minh City,standard,
O000458,C000358,2026-06-18 07:35:12.159993,cancelled,Can Tho,express,SAVEUPTO20
O000459,C000201,2026-04-03 13:55:31.159993,completed,Ho Chi Minh City,standard,
O000460,C000687,2026-04-03 14:20:16.159993,completed,Ho Chi Minh City,express,
O000461,C000499,2026-06-14 15:27:57.159993,completed,Ho Chi Minh City,standard,
O000462,C000136,2026-05-02 15:20:07.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000463,C000420,2026-05-26 22:41:57.159993,completed,Ho Chi Minh City,standard,
O000464,C000350,2026-06-08 12:17:27.159993,completed,Ho Chi Minh City,standard,
O000465,C000714,2026-05-30 11:23:36.159993,completed,Ho Chi Minh City,express,
O000466,C000843,2026-06-18 17:20:41.159993,completed,Ho Chi Minh City,same_day,
O000467,C000021,2026-06-16 15:51:11.159993,pending,Ho Chi Minh City,same_day,
O000468,C000262,2026-03-02 23:05:54.159993,completed,Ho Chi Minh City,,
O000469,C000462,2026-02-22 10:15:20.159993,completed,Hanoi,,
O000470,C000204,2026-04-30 15:52:02.159993,pending,Ho Chi Minh City,express,
O000471,C000276,2026-06-10 12:14:08.159993,completed,Ho Chi Minh City,standard,
O000472,C000387,2026-01-11 09:25:21.159993,completed,Ho Chi Minh City,,
O000473,C000178,2026-03-22 19:18:24.159993,cancelled,Ho Chi Minh City,,
O000474,C000397,2026-04-20 11:43:50.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O000475,C000344,2026-06-19 09:51:14.159993,completed,Ho Chi Minh City,standard,
O000476,C000128,2026-05-15 00:07:30.159993,completed,Ho Chi Minh City,express,
O000477,C000699,2026-03-10 22:40:14.159993,completed,Ho Chi Minh City,,
O000478,C000463,2026-05-24 02:36:35.159993,completed,Ho Chi Minh City,standard,
O000479,C000514,2026-06-08 08:39:51.159993,completed,Ho Chi Minh City,express,
O000480,C000254,2026-06-16 01:36:55.159993,completed,Ho Chi Minh City,express,
O000481,C000425,2026-05-21 09:01:06.159993,completed,Ho Chi Minh City,standard,
O000482,C000992,2026-05-12 22:03:50.159993,completed,Ho Chi Minh City,standard,
O000483,C000487,2026-06-12 10:37:18.159993,completed,Hanoi,standard,
O000484,C000442,2026-03-29 20:03:50.159993,completed,Ho Chi Minh City,express,
O000485,C000799,2026-05-29 13:13:01.159993,completed,Ho Chi Minh City,standard,
O000486,C000258,2026-04-18 13:07:27.159993,completed,Ho Chi Minh City,express,
O000487,C000353,2026-05-31 01:50:21.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000488,C000051,2026-05-14 15:07:35.159993,pending,Ho Chi Minh City,standard,
O000489,C000282,2026-04-18 00:51:49.159993,completed,Ho Chi Minh City,standard,
O000490,C000810,2026-06-21 07:56:19.159993,returned,Ho Chi Minh City,same_day,
O000491,C000082,2026-05-13 06:28:16.159993,completed,Ho Chi Minh City,standard,
O000492,C000446,2026-05-13 23:36:15.159993,completed,Ho Chi Minh City,standard,
O000493,C000027,2026-04-19 16:35:26.159993,completed,Ho Chi Minh City,standard,
O000494,C000234,2026-06-11 12:51:32.159993,completed,Ho Chi Minh City,express,
O000495,C000340,2026-06-17 16:03:41.159993,completed,Ho Chi Minh City,same_day,
O000496,C000231,2026-03-25 07:34:27.159993,cancelled,Ho Chi Minh City,express,SAVEUPTO20
O000497,C000898,2026-01-02 12:53:10.159993,completed,Ho Chi Minh City,,
O000498,C000720,2026-05-09 21:47:58.159993,completed,Ho Chi Minh City,standard,
O000499,C000018,2026-05-26 05:36:44.159993,completed,Ho Chi Minh City,standard,
O000500,C000566,2026-05-25 03:28:05.159993,pending,Ho Chi Minh City,express,
O000501,C000139,2026-05-03 04:27:31.159993,completed,Hanoi,standard,
O000502,C000429,2026-03-15 23:50:06.159993,cancelled,Ho Chi Minh City,,
O000503,C000135,2026-05-31 11:10:16.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000504,C000127,2026-05-17 14:44:17.159993,completed,Ho Chi Minh City,express,
O000505,C000462,2026-03-07 04:34:14.159993,completed,Ho Chi Minh City,,
O000506,C000096,2026-03-06 22:10:19.159993,completed,Ho Chi Minh City,,
O000507,C000852,2026-06-03 09:12:58.159993,completed,Ho Chi Minh City,express,
O000508,C000367,2026-05-27 03:01:49.159993,cancelled,Ho Chi Minh City,same_day,SAVEUPTO20
O000509,C000176,2026-05-06 21:22:33.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000510,C000103,2026-06-04 13:50:32.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000511,C000448,2026-06-19 22:59:11.159993,completed,Hanoi,same_day,SAVEUPTO20
O000512,C000008,2026-06-18 00:06:29.159993,completed,Ho Chi Minh City,standard,
O000513,C000479,2026-05-27 00:09:00.159993,completed,Ho Chi Minh City,standard,
O000514,C000794,2026-06-06 12:20:30.159993,completed,Ho Chi Minh City,standard,
O000515,C000827,2026-05-24 01:14:57.159993,completed,Ho Chi Minh City,express,
O000516,C000170,2026-04-19 23:59:17.159993,pending,Ho Chi Minh City,standard,
O000517,C000981,2026-04-08 21:01:09.159993,completed,Ho Chi Minh City,standard,
O000518,C000783,2026-05-27 00:02:56.159993,completed,Ho Chi Minh City,express,
O000519,C000352,2026-02-26 12:48:50.159993,completed,Ho Chi Minh City,,
O000520,C000317,2026-05-27 10:33:10.159993,completed,Ho Chi Minh City,standard,
O000521,C000239,2026-06-05 16:41:10.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000522,C000474,2026-06-05 06:31:12.159993,completed,Da Nang,standard,SAVEUPTO20
O000523,C000961,2026-04-06 18:30:54.159993,completed,Ho Chi Minh City,standard,
O000524,C000798,2026-05-10 11:57:29.159993,completed,Ho Chi Minh City,standard,
O000525,C000496,2026-05-08 14:42:43.159993,returned,Ho Chi Minh City,express,
O000526,C000604,2026-03-26 17:05:49.159993,pending,Ho Chi Minh City,standard,
O000527,C000900,2026-05-14 07:01:51.159993,completed,Ho Chi Minh City,standard,
O000528,C000464,2026-05-15 13:19:27.159993,completed,Ho Chi Minh City,express,
O000529,C000572,2026-04-28 01:57:31.159993,completed,Ho Chi Minh City,standard,
O000530,C000282,2026-04-29 21:47:14.159993,completed,Ho Chi Minh City,standard,
O000531,C000922,2026-04-07 05:51:26.159993,returned,Ho Chi Minh City,standard,
O000532,C000058,2026-04-21 11:59:25.159993,completed,Ho Chi Minh City,standard,
O000533,C000782,2026-05-17 05:58:18.159993,completed,Ho Chi Minh City,standard,
O000534,C000739,2026-06-04 03:03:19.159993,completed,Ho Chi Minh City,standard,
O000535,C000477,2026-06-14 15:45:16.159993,completed,Ho Chi Minh City,standard,
O000536,C000820,2026-06-21 11:27:46.159993,completed,Ho Chi Minh City,express,
O000537,C000396,2026-06-10 05:07:51.159993,completed,Ho Chi Minh City,standard,
O000538,C000273,2026-03-11 15:09:32.159993,completed,Ho Chi Minh City,,
O000539,C000332,2026-03-16 04:07:00.159993,completed,Ho Chi Minh City,,
O000540,C000286,2026-06-13 07:08:07.159993,completed,Ho Chi Minh City,express,
O000541,C000566,2026-02-22 17:40:48.159993,cancelled,Ho Chi Minh City,,
O000542,C000825,2026-04-18 04:10:10.159993,completed,Can Tho,same_day,
O000543,C000283,2026-05-28 08:53:15.159993,cancelled,Ho Chi Minh City,express,
O000544,C000014,2026-05-26 01:29:01.159993,completed,Ho Chi Minh City,standard,
O000545,C000203,2026-06-01 05:36:50.159993,completed,Ho Chi Minh City,express,
O000546,C000040,2026-05-28 08:59:26.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O000547,C000891,2026-01-17 09:28:19.159993,completed,Ho Chi Minh City,,
O000548,C000843,2026-06-10 10:50:47.159993,completed,Ho Chi Minh City,standard,
O000549,C000104,2026-01-10 12:55:28.159993,completed,Ho Chi Minh City,,
O000550,C000381,2026-04-08 17:34:42.159993,completed,Ho Chi Minh City,express,
O000551,C000338,2026-05-03 10:38:45.159993,completed,Ho Chi Minh City,standard,
O000552,C000374,2026-06-06 23:43:17.159993,completed,Ho Chi Minh City,standard,
O000553,C000364,2026-06-04 10:26:23.159993,completed,Ho Chi Minh City,express,
O000554,C000337,2026-06-18 22:51:03.159993,completed,Ho Chi Minh City,standard,
O000555,C000557,2026-05-07 02:54:49.159993,completed,Ho Chi Minh City,standard,
O000556,C000282,2026-04-12 10:40:35.159993,completed,Ho Chi Minh City,standard,
O000557,C000694,2026-06-11 22:04:16.159993,returned,Ho Chi Minh City,standard,
O000558,C000684,2026-06-15 14:58:35.159993,completed,Da Nang,express,
O000559,C000033,2026-01-18 01:17:15.159993,pending,Ho Chi Minh City,,
O000560,C000120,2026-03-06 16:20:24.159993,completed,Ho Chi Minh City,,
O000561,C000808,2026-03-27 07:26:03.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000562,C000873,2026-04-25 23:55:44.159993,completed,Da Nang,same_day,
O000563,C000427,2026-06-15 14:43:20.159993,completed,Ho Chi Minh City,standard,
O000564,C000994,2026-03-21 16:21:14.159993,pending,Ho Chi Minh City,,
O000565,C000198,2026-04-16 04:30:50.159993,completed,Ho Chi Minh City,standard,
O000566,C000804,2026-06-07 01:40:08.159993,pending,Ho Chi Minh City,standard,
O000567,C000121,2026-06-03 09:05:14.159993,cancelled,Ho Chi Minh City,standard,
O000568,C000218,2026-05-21 08:59:25.159993,completed,Ho Chi Minh City,same_day,
O000569,C000307,2026-05-13 17:58:48.159993,cancelled,Ho Chi Minh City,standard,
O000570,C000755,2026-05-16 17:51:36.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O000571,C000018,2026-06-13 23:21:44.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O000572,C000845,2026-02-19 21:15:24.159993,completed,Ho Chi Minh City,,
O000573,C000627,2026-03-09 11:42:48.159993,completed,Ho Chi Minh City,,
